"39","5","2019-02-13 22:58:16","2019-02-13 23:41:46","1","1","1","12","-9","-9","***.***.***.***","8","1","1383",NULL,NULL,NULL,"2","756",NULL,NULL,NULL,"7","717",NULL,NULL,NULL,"9","1185",NULL,NULL,NULL,"4","1320",NULL,NULL,NULL,"3","1089",NULL,NULL,NULL,"38","740",NULL,NULL,NULL,"5","804",NULL,NULL,NULL,"******ce6bb0d0040",,"2019-02-13 22:58:16","2019-02-13 23:41:46"
"40","5","2019-02-13 23:50:59","2019-02-14 00:58:59","1","1","1","12","-9","-9","***.***.***.***","8","22","986",NULL,NULL,NULL,"2","768",NULL,NULL,NULL,"42","1750",NULL,NULL,NULL,"38","728",NULL,NULL,NULL,"5","792",NULL,NULL,NULL,"7","729",NULL,NULL,NULL,"4","1308",NULL,NULL,NULL,"1","1395",NULL,NULL,NULL,"******bb364db71c2",,"2019-02-13 23:50:59","2019-02-14 00:58:59"
"41","5","2019-02-14 21:40:36","2019-02-14 22:23:33","1","1","1","12","1","1","***.***.***.***","8","9","1197",NULL,NULL,NULL,"8","983",NULL,NULL,NULL,"47","650",NULL,NULL,NULL,"25","600",NULL,NULL,NULL,"33","148",NULL,NULL,NULL,"3","1077",NULL,NULL,NULL,"1","1383",NULL,NULL,NULL,"29","899",NULL,NULL,NULL,"******4225c90e90f",,"2019-02-14 21:40:36","2019-02-14 22:23:33"
"42","5","2019-02-14 22:34:08","2019-02-14 23:05:55","2","1","1","12","1","1","***.***.***.***","8","47","762",NULL,NULL,NULL,"16","1419",NULL,NULL,NULL,"25","612",NULL,NULL,NULL,"29","887",NULL,NULL,NULL,"33","236",NULL,NULL,NULL,"8","995",NULL,NULL,NULL,"3","1065",NULL,NULL,NULL,"1","1371",NULL,NULL,NULL,"******3c357a3df7b",,"2019-02-14 22:34:08","2019-02-14 23:05:55"
"43","5","2019-02-14 23:18:06","2019-02-14 23:50:38","1","1","1","12","1","1","***.***.***.***","8","1","1383",NULL,NULL,NULL,"31","759",NULL,NULL,NULL,"2","780",NULL,NULL,NULL,"3","1077",NULL,NULL,NULL,"16","1407",NULL,NULL,NULL,"8","1007",NULL,NULL,NULL,"47","750",NULL,NULL,NULL,"29","875",NULL,NULL,NULL,"******e617c2b42e9",,"2019-02-14 23:18:06","2019-02-14 23:50:38"
"44","5","2019-02-15 00:08:00","2019-02-15 00:44:49","2","1","1","12","1","1","***.***.***.***","8","8","995",NULL,NULL,NULL,"31","771",NULL,NULL,NULL,"16","1395",NULL,NULL,NULL,"29","863",NULL,NULL,NULL,"3","1089",NULL,NULL,NULL,"2","792",NULL,NULL,NULL,"47","738",NULL,NULL,NULL,"1","1395",NULL,NULL,NULL,"******ae6333be496",,"2019-02-15 00:08:00","2019-02-15 00:44:49"
"45","5","2019-02-16 23:07:39","2019-02-16 23:52:45","1","1","1","12","2","2","***.***.***.***","8","3","1101",NULL,NULL,NULL,"2","804",NULL,NULL,NULL,"4","1296",NULL,NULL,NULL,"5","780",NULL,NULL,NULL,"48","2000",NULL,NULL,NULL,"49","200",NULL,NULL,NULL,"33","248",NULL,NULL,NULL,"1","1407",NULL,NULL,NULL,"******b3d8d397730",,"2019-02-16 23:07:39","2019-02-16 23:52:45"
"46","5","2019-02-17 00:01:06","2019-02-17 00:43:44","1","1","1","12","-9","-9","***.***.***.***","8","1","1395",NULL,NULL,NULL,"3","1113",NULL,NULL,NULL,"2","816",NULL,NULL,NULL,"7","717",NULL,NULL,NULL,"33","236",NULL,NULL,NULL,"22","998",NULL,NULL,NULL,"5","792",NULL,NULL,NULL,"48","1988",NULL,NULL,NULL,"******29c86eaf7bc",,"2019-02-17 00:01:06","2019-02-17 00:43:44"
"47","5","2019-02-17 00:54:26","2019-02-17 01:31:37","1","1","1","12","1","1","***.***.***.***","8","7","729",NULL,NULL,NULL,"3","1125",NULL,NULL,NULL,"22","986",NULL,NULL,NULL,"1","1407",NULL,NULL,NULL,"42","1850",NULL,NULL,NULL,"5","780",NULL,NULL,NULL,"38","740",NULL,NULL,NULL,"2","828",NULL,NULL,NULL,"******e171e1f55c3",,"2019-02-17 00:54:26","2019-02-17 01:31:37"
"48","5","2019-02-17 01:44:17","2019-02-17 02:20:38","2","1","1","12","1","1","***.***.***.***","8","22","998",NULL,NULL,NULL,"3","1137",NULL,NULL,NULL,"42","1838",NULL,NULL,NULL,"38","728",NULL,NULL,NULL,"11","1635",NULL,NULL,NULL,"5","768",NULL,NULL,NULL,"7","741",NULL,NULL,NULL,"1","1419",NULL,NULL,NULL,"******cbc691f9c75",,"2019-02-17 01:44:17","2019-02-17 02:20:38"
"49","5","2019-02-17 02:45:06","2019-02-17 03:45:42","1","1","1","12","1","1","***.***.***.***","8","26","1400",NULL,NULL,NULL,"38","716",NULL,NULL,NULL,"3","1125",NULL,NULL,NULL,"36","1755",NULL,NULL,NULL,"42","1826",NULL,NULL,NULL,"22","986",NULL,NULL,NULL,"1","1431",NULL,NULL,NULL,"5","780",NULL,NULL,NULL,"******7639ebcbbe1",,"2019-02-17 02:45:06","2019-02-17 03:45:42"
"50","5","2019-02-17 04:09:14","2019-02-17 06:08:00","2","1","1","12","1","1","***.***.***.***","8","5","768",NULL,NULL,NULL,"26","1462",NULL,NULL,NULL,"50","1250",NULL,NULL,NULL,"42","1814",NULL,NULL,NULL,"36","1767",NULL,NULL,NULL,"22","974",NULL,NULL,NULL,"3","1137",NULL,NULL,NULL,"1","1419",NULL,NULL,NULL,"******ecc953f7637",,"2019-02-17 04:09:14","2019-02-17 06:08:00"
"51","5","2019-02-17 18:16:17","2019-02-17 19:00:41","1","1","1","12","-9","-9","***.***.***.***","8","3","1149",NULL,NULL,NULL,"5","756",NULL,NULL,NULL,"11","1647",NULL,NULL,NULL,"1","1431",NULL,NULL,NULL,"36","1779",NULL,NULL,NULL,"2","816",NULL,NULL,NULL,"22","986",NULL,NULL,NULL,"16","1383",NULL,NULL,NULL,"******91d430b2fbc",,"2019-02-17 18:16:17","2019-02-17 19:00:41"
"52","5","2019-02-17 22:08:42","2019-02-17 22:51:36","1","1","1","12","1","1","***.***.***.***","8","1","1443",NULL,NULL,NULL,"9","1209",NULL,NULL,NULL,"5","768",NULL,NULL,NULL,"33","224",NULL,NULL,NULL,"8","983",NULL,NULL,NULL,"3","1161",NULL,NULL,NULL,"52","100",NULL,NULL,NULL,"27","1358",NULL,NULL,NULL,"******1c60b7d7547",,"2019-02-17 22:08:42","2019-02-17 22:51:36"
"53","5","2019-02-17 23:19:02","2019-02-18 00:11:24","1","1","1","12","1","1","***.***.***.***","8","53","300",NULL,NULL,NULL,"23","731",NULL,NULL,NULL,"1","1455",NULL,NULL,NULL,"42","1802",NULL,NULL,NULL,"3","1149",NULL,NULL,NULL,"27","1346",NULL,NULL,NULL,"5","780",NULL,NULL,NULL,"22","974",NULL,NULL,NULL,"******fe870b7e189",,"2019-02-17 23:19:02","2019-02-18 00:11:24"
"54","5","2019-02-18 00:19:56","2019-02-18 00:27:31","9","1","1","12","1","1","***.***.***.***","8","42","1814",NULL,NULL,NULL,"5","768",NULL,NULL,NULL,"31","759",NULL,NULL,NULL,"3","1137",NULL,NULL,NULL,"1","1467",NULL,NULL,NULL,"54","600",NULL,NULL,NULL,"22","962",NULL,NULL,NULL,"27","1334",NULL,NULL,NULL,"******caa25dec0b5",,"2019-02-18 00:19:56","2019-02-18 00:27:31"
"55","5","2019-02-18 23:18:44","2019-02-19 00:05:18","2","1","1","12","-9","-9","***.***.***.***","6","4","1308",NULL,NULL,NULL,"3","1137",NULL,NULL,NULL,"27","1334",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"1","1467",NULL,NULL,NULL,"51","1400",NULL,NULL,NULL,"22","962",NULL,NULL,NULL,"-3","0",NULL,NULL,NULL,"******f6b7ea271d6",,"2019-02-18 23:18:44","2019-02-19 00:05:18"
"56","5","2019-02-19 00:16:42","2019-02-19 01:14:53","2","1","1","12","-9","-9","***.***.***.***","8","27","1322",NULL,NULL,NULL,"22","974",NULL,NULL,NULL,"42","1814",NULL,NULL,NULL,"1","1479",NULL,NULL,NULL,"4","1296",NULL,NULL,NULL,"3","1125",NULL,NULL,NULL,"11","1769",NULL,NULL,NULL,"51","1412",NULL,NULL,NULL,"******cc8cc344b8b",,"2019-02-19 00:16:42","2019-02-19 01:14:53"
"57","5","2019-02-19 23:41:32","2019-02-20 00:27:54","1","1","1","12","1","1","***.***.***.***","8","16","1371",NULL,NULL,NULL,"1","1467",NULL,NULL,NULL,"7","753",NULL,NULL,NULL,"18","1571",NULL,NULL,NULL,"55","1750",NULL,NULL,NULL,"4","1308",NULL,NULL,NULL,"22","962",NULL,NULL,NULL,"3","1137",NULL,NULL,NULL,"******d724c731397",,"2019-02-19 23:41:32","2019-02-20 00:27:54"
"58","5","2019-02-20 00:42:58","2019-02-20 01:35:50","2","1","1","12","1","1","***.***.***.***","8","7","765",NULL,NULL,NULL,"1","1479",NULL,NULL,NULL,"55","1738",NULL,NULL,NULL,"22","950",NULL,NULL,NULL,"42","1802",NULL,NULL,NULL,"38","728",NULL,NULL,NULL,"3","1125",NULL,NULL,NULL,"4","1296",NULL,NULL,NULL,"******63399d9c228",,"2019-02-20 00:42:58","2019-02-20 01:35:50"
"59","5","2019-02-20 22:54:00","2019-02-20 23:38:07","1","1","1","12","-9","-9","***.***.***.***","8","4","1308",NULL,NULL,NULL,"3","1137",NULL,NULL,NULL,"2","804",NULL,NULL,NULL,"27","1310",NULL,NULL,NULL,"9","1221",NULL,NULL,NULL,"6","1936",NULL,NULL,NULL,"25","600",NULL,NULL,NULL,"38","740",NULL,NULL,NULL,"******b2aaba9286e",,"2019-02-20 22:54:00","2019-02-20 23:38:07"
